District ID,District Name,School ID,School Name,School Year,Number of Students Tested,Standard CMT Score Summary Average Scale Score,Standard CMT Score Summary Percent at above Goal level,Standard CMT Score Summary Percent at above Proficient level
163,Windham School District,6,W. B. Sweeney School,2006-07,70,204,20,42.9
163,Windham School District,5,Windham Center School,2006-07,41,232.7,39,68.3
165,Windsor Locks School District,4,South Elementary School,2006-07,152,243.4,55.3,82.9
164,Windsor School District,1,Clover Street School,2006-07,48,241.8,45.8,75
164,Windsor School District,8,John F. Kennedy School,2006-07,80,239.9,51.3,75
164,Windsor School District,9,Oliver Ellsworth School,2006-07,82,242.1,40.2,73.2
164,Windsor School District,5,Poquonock Elementary School,2006-07,55,267.1,70.9,87.3
166,Wolcott School District,6,Alcott School,2006-07,63,278.3,84.1,93.7
166,Wolcott School District,2,Frisbie School,2006-07,68,275.8,77.9,94.1
166,Wolcott School District,5,Wakelee School,2006-07,81,260.5,74.1,88.9
167,Woodbridge School District,2,Beecher Road Intermediate School,2006-07,111,266.2,70.3,88.3
169,Woodstock School District,2,Woodstock Elementary School,2006-07,100,270.2,76,95
1,Andover School District,1,Andover Elementary School,2005-06,44,248.2,54.5,86.4
2,Ansonia School District,3,Mead School,2005-06,206,234.1,41.3,77.2
244,Area Cooperative Educational Services,3,Wintergreen Interdistrict  Magnet School,2005-06,67,234.1,44.8,67.2
3,Ashford School District,1,Ashford School,2005-06,60,242.6,50,80
4,Avon School District,4,Pine Grove School,2005-06,107,281.7,81.3,96.3
4,Avon School District,3,Roaring Brook School,2005-06,147,273.3,81.6,94.6
5,Barkhamsted School District,1,Barkhamsted Elementary School,2005-06,32,268.8,71.9,96.9
7,Berlin School District,4,Emma Hart Willard School,2005-06,79,260.5,65.8,84.8
7,Berlin School District,5,Mary E. Griswold School,2005-06,102,263.3,73.5,89.2
7,Berlin School District,1,Richard D. Hubbard School,2005-06,46,284.5,91.3,97.8
8,Bethany School District,1,Bethany Community School,2005-06,87,271.1,73.6,92
9,Bethel School District,4,Anna H. Rockwell School,2005-06,107,278.1,77.6,98.1
9,Bethel School District,1,Frank A. Berry School,2005-06,103,288.4,85.4,97.1
11,Bloomfield School District,3,J. P. Vincent School,2005-06,60,255.7,55,80
11,Bloomfield School District,6,Laurel School,2005-06,64,249.7,53.1,84.4
11,Bloomfield School District,5,Metacomet School,2005-06,57,258.9,64.9,82.5
12,Bolton School District,1,Bolton Center School,2005-06,66,262.5,65.2,84.8
13,Bozrah School District,1,Fields Memorial School,2005-06,23,248.4,60.9,78.3
14,Branford School District,16,John B. Sliney School,2005-06,87,274,81.6,92
14,Branford School District,15,Mary R. Tisko School,2005-06,91,288.2,85.7,95.6
14,Branford School District,14,Mary T. Murphy School,2005-06,71,254.3,67.6,85.9
15,Bridgeport School District,1,Barnum School,2005-06,30,191.4,10,33.3
15,Bridgeport School District,2,Beardsley School,2005-06,84,205.8,19,50
15,Bridgeport School District,3,Black Rock School,2005-06,44,200.6,13.6,43.2
15,Bridgeport School District,40,Blackham School,2005-06,88,229,40.9,70.5
15,Bridgeport School District,4,Bryant School,2005-06,77,216.7,28.6,58.4
15,Bridgeport School District,14,Cesar Batalla School,2005-06,83,202,16.9,39.8
15,Bridgeport School District,21,Classical Studies Academy,2005-06,58,214.4,17.2,56.9
15,Bridgeport School District,5,Columbus School,2005-06,109,216.3,30.3,57.8
15,Bridgeport School District,39,Cross School,2005-06,37,241.8,45.9,89.2
15,Bridgeport School District,42,Curiale School,2005-06,60,194.8,11.7,38.3
15,Bridgeport School District,41,Dunbar School,2005-06,20,198.7,10,35
15,Bridgeport School District,7,Edison School,2005-06,50,210.8,28,46
15,Bridgeport School District,9,Garfield School,2005-06,38,203.2,18.4,44.7
15,Bridgeport School District,32,Geraldine Johnson School,2005-06,37,219.9,32.4,59.5
15,Bridgeport School District,11,Hall School,2005-06,43,211.7,20.9,55.8
15,Bridgeport School District,12,Hallen School,2005-06,41,207.6,19.5,48.8
15,Bridgeport School District,45,High Horizons Magnet School,2005-06,50,241.5,46,84
15,Bridgeport School District,13,Hooker School,2005-06,54,218.1,29.6,61.1
15,Bridgeport School District,22,Jettie S. Tisdale School,2005-06,48,185.1,4.2,35.4
15,Bridgeport School District,19,Longfellow School,2005-06,36,193.8,13.9,33.3
15,Bridgeport School District,10,Luis Munoz Marin School,2005-06,41,207.5,12.2,56.1
15,Bridgeport School District,20,Madison School,2005-06,105,229.3,40,66.7
15,Bridgeport School District,43,Maplewood Annex,2005-06,26,215.4,19.2,57.7
15,Bridgeport School District,46,Multicultural Magnet School,2005-06,49,286.2,85.7,98
15,Bridgeport School District,23,Newfield School,2005-06,22,211.5,18.2,68.2
15,Bridgeport School District,17,Park City Magnet School,2005-06,46,237.7,41.3,76.1
15,Bridgeport School District,25,Read School,2005-06,85,217.7,30.6,58.8
15,Bridgeport School District,26,Roosevelt School,2005-06,66,194.3,9.1,30.3
15,Bridgeport School District,30,Waltersville School,2005-06,63,195.6,12.7,34.9
15,Bridgeport School District,36,Winthrop School,2005-06,75,243,53.3,80
17,Bristol School District,7,Clara T. O Connell School,2005-06,51,229,43.1,72.5
17,Bristol School District,1,Clarence A. Bingham School,2005-06,45,266.2,66.7,84.4
17,Bristol School District,3,Edgewood School,2005-06,72,251.1,56.9,76.4
17,Bristol School District,14,Ellen P. Hubbell School,2005-06,74,258.3,67.6,83.8
17,Bristol School District,5,Greene-Hills School,2005-06,69,250.4,55.1,75.4
17,Bristol School District,19,Ivy Drive School,2005-06,52,257.6,63.5,88.5
17,Bristol School District,6,John J. Jennings School,2005-06,68,262.8,66.2,82.4
17,Bristol School District,17,Mountain View School,2005-06,58,261.8,70.7,87.9
17,Bristol School District,11,South Side School,2005-06,87,264.7,66.7,86.2
17,Bristol School District,12,Stafford School,2005-06,59,271.7,71.2,89.8
18,Brookfield School District,4,Huckleberry Hill Elementary School,2005-06,205,271.8,72.2,91.2
19,Brooklyn School District,1,Brooklyn Elementary School,2005-06,93,259.8,69.9,89.2
21,Canaan School District,1,Lee H. Kellogg School,2005-06,NA,NA,NA,NA
22,Canterbury School District,2,Canterbury Elementary School,2005-06,59,249.4,55.9,86.4
23,Canton School District,2,Cherry Brook Primary School,2005-06,140,261.8,67.1,90
241,Capitol Region Education Council,1,East Hartford/Glastonbury Magnet School,2005-06,43,267.5,74.4,88.4
241,Capitol Region Education Council,31,Montessori Magnet School,2005-06,43,257.5,65.1,79.1
241,Capitol Region Education Council,2,University of Hartford Multiple Intelligences Magnet School,2005-06,59,239,50.8,76.3
24,Chaplin School District,2,Chaplin Elementary School,2005-06,32,231.6,37.5,62.5
25,Cheshire School District,1,Chapman School,2005-06,51,284.2,84.3,94.1
25,Cheshire School District,6,Doolittle School,2005-06,105,273.5,77.1,89.5
25,Cheshire School District,4,Highland School,2005-06,159,273.2,71.1,90.6
25,Cheshire School District,5,Norton School,2005-06,77,274.5,74,89.6
26,Chester School District,1,Chester Elementary School,2005-06,54,246.5,55.6,83.3
27,Clinton School District,3,Lewin G. Joel Jr. School,2005-06,170,265,68.8,88.8
28,Colchester School District,2,Jack Jackter Intermediate School,2005-06,228,253.9,60.5,85.1
29,Colebrook School District,1,Colebrook Consolidated School,2005-06,NA,NA,NA,NA
30,Columbia School District,1,Horace W. Porter School,2005-06,53,244.3,52.8,73.6
243,Cooperative Educational Services,1,Six-Six Magnet School,2005-06,39,218.2,23.1,51.3
31,Cornwall School District,1,Cornwall Consolidated School,2005-06,NA,NA,NA,NA
32,Coventry School District,4,George Hersey Robertson School,2005-06,161,246.9,54,78.9
33,Cromwell School District,3,Woodside Intermediate School,2005-06,136,246.9,52.2,89
34,Danbury School District,14,Ellsworth Avenue School,2005-06,46,234.5,43.5,78.3
34,Danbury School District,11,Great Plain School,2005-06,62,261.5,67.7,83.9
34,Danbury School District,2,Hayestown Avenue School,2005-06,46,255.6,69.6,87
34,Danbury School District,17,King Street Intermediate School,2005-06,105,279.2,83.8,93.3
34,Danbury School District,18,Mill Ridge Educational Center,2005-06,83,271.3,69.9,88
34,Danbury School District,6,Morris Street School,2005-06,51,233.8,39.2,62.7
34,Danbury School District,8,Park Avenue School,2005-06,42,274.6,73.8,97.6
34,Danbury School District,15,Pembroke School,2005-06,51,246.7,54.9,88.2
34,Danbury School District,12,Shelter Rock School,2005-06,70,259.1,60,84.3
34,Danbury School District,10,South Street School,2005-06,55,259.7,67.3,90.9
34,Danbury School District,16,Stadley Rough School,2005-06,85,255.4,60,72.9
35,Darien School District,2,Hindley Elementary School,2005-06,72,283.7,84.7,100
35,Darien School District,7,Holmes Elementary School,2005-06,70,274.4,77.1,94.3
35,Darien School District,13,Ox Ridge Elementary School,2005-06,96,306.1,93.8,97.9
35,Darien School District,5,Royle Elementary School,2005-06,80,274.8,78.8,95
35,Darien School District,6,Tokeneke Elementary School,2005-06,61,289.4,88.5,95.1
36,Deep River School District,1,Deep River Elementary School,2005-06,52,261.8,75,84.6
37,Derby School District,6,Bradley School,2005-06,47,233.7,46.8,66
37,Derby School District,4,Irving School,2005-06,62,222.1,32.3,61.3
40,East Granby School District,1,Allgrove School,2005-06,64,263.9,71.9,85.9
41,East Haddam School District,1,East Haddam Elementary School,2005-06,132,266.9,70.5,91.7
42,East Hampton School District,1,Memorial School,2005-06,159,263.9,65.4,90.6
43,East Hartford School District,9,Anna E. Norris School,2005-06,58,223.3,41.4,63.8
43,East Hartford School District,6,Dr. Franklin H. Mayberry School,2005-06,77,256.5,66.2,81.8
43,East Hartford School District,22,Dr. John A. Langford School,2005-06,60,211.2,25,45
43,East Hartford School District,10,Dr. Thomas S. O'Connell School,2005-06,55,219.9,27.3,60
43,East Hartford School District,20,Governor William Pitkin School,2005-06,63,217.2,28.6,55.6
43,East Hartford School District,5,Hockanum School,2005-06,44,208.2,15.9,34.1
43,East Hartford School District,4,Joseph O. Goodwin School,2005-06,64,224.2,29.7,62.5
43,East Hartford School District,18,Robert J. O'Brien School,2005-06,84,199.2,15.5,38.1
43,East Hartford School District,12,Silver Lane School,2005-06,47,201.3,12.8,44.7
44,East Haven School District,17,Carbone School/East Haven Academy,2005-06,25,286.7,100,100
44,East Haven School District,14,D. C. Moore School,2005-06,34,212.7,14.7,61.8
44,East Haven School District,1,Deer Run School,2005-06,54,240.8,55.6,79.6
44,East Haven School District,13,Dominick H. Ferrara School,2005-06,34,232.2,35.3,70.6
44,East Haven School District,10,Grove J. Tuttle School,2005-06,39,232,33.3,76.9
44,East Haven School District,7,Momauguin School,2005-06,29,231.1,37.9,79.3
44,East Haven School District,16,Robert W. Carbone School,2005-06,57,239.6,50.9,86
45,East Lyme School District,1,Flanders School,2005-06,83,261.7,69.9,84.3
45,East Lyme School District,4,Lillie B. Haynes School,2005-06,45,262.3,80,93.3
45,East Lyme School District,2,Niantic Center School,2005-06,53,289.3,86.8,94.3
47,East Windsor School District,1,Broad Brook Elementary School,2005-06,98,238.4,50,77.6
39,Eastford School District,1,Eastford Elementary School,2005-06,NA,NA,NA,NA
46,Easton School District,1,Samuel Staples Elementary School,2005-06,132,276.4,79.5,92.4
48,Ellington School District,1,Center School,2005-06,87,268,65.5,88.5
48,Ellington School District,2,Crystal Lake School,2005-06,33,263.5,69.7,97
48,Ellington School District,6,Windermere School,2005-06,71,280.2,78.9,91.5
49,Enfield School District,13,Edgar H. Parkman School,2005-06,52,269.6,73.1,94.2
49,Enfield School District,16,Eli Whitney School,2005-06,46,267.4,67.4,87
49,Enfield School District,2,Enfield Street School,2005-06,45,241.3,44.4,86.7
49,Enfield School District,12,Harriet Beecher Stowe School,2005-06,32,266.2,71.9,90.6
49,Enfield School District,4,Hazardville Memorial School,2005-06,56,261.9,69.6,89.3
49,Enfield School District,18,Henry Barnard School,2005-06,61,246.1,52.5,77
49,Enfield School District,11,Nathan Hale School,2005-06,31,250.7,54.8,87.1
49,Enfield School District,15,Prudence Crandall School,2005-06,66,260.2,69.7,87.9
49,Enfield School District,17,Thomas G. Alcorn School,2005-06,34,222.4,26.5,58.8
50,Essex School District,1,Essex Elementary School,2005-06,91,253.2,64.8,80.2
51,Fairfield School District,2,Burr Elementary School,2005-06,76,265.8,76.3,90.8
51,Fairfield School District,1,Dwight Elementary School,2005-06,55,288,85.5,96.4
51,Fairfield School District,4,Holland Hill School,2005-06,53,273.7,81.1,90.6
51,Fairfield School District,17,Jennings School,2005-06,53,267.4,67.9,88.7
51,Fairfield School District,6,McKinley School,2005-06,80,249.4,58.8,77.5
51,Fairfield School District,7,Mill Hill School,2005-06,67,281.3,80.6,97
51,Fairfield School District,16,North Stratfield School,2005-06,72,271.4,72.2,97.2
51,Fairfield School District,18,Osborn Hill School,2005-06,75,270.7,77.3,86.7
51,Fairfield School District,12,Riverfield School,2005-06,67,277.5,79.1,95.5
51,Fairfield School District,13,Sherman School,2005-06,70,273.6,81.4,94.3
51,Fairfield School District,14,Stratfield School,2005-06,46,259.1,67.4,93.5
52,Farmington School District,4,East Farms School,2005-06,100,265.7,68,91
52,Farmington School District,2,Noah Wallace School,2005-06,91,278.2,71.4,94.5
52,Farmington School District,1,Union School,2005-06,61,282.6,80.3,91.8
52,Farmington School District,3,West District School,2005-06,69,286.3,84.1,98.6
53,Franklin School District,1,Franklin Elementary School,2005-06,20,280.8,80,90
54,Glastonbury School District,2,Buttonball Lane School,2005-06,94,278.2,77.7,93.6
54,Glastonbury School District,3,Eastbury School,2005-06,113,278.6,82.3,99.1
54,Glastonbury School District,4,Hebron Avenue School,2005-06,100,290.6,87,99
54,Glastonbury School District,6,Hopewell School,2005-06,155,268.7,80,91.6
54,Glastonbury School District,7,Naubuc School,2005-06,73,257.9,63,87.7
56,Granby School District,4,Kelly Lane Intermediate School,2005-06,83,280,84.3,92.8
56,Granby School District,3,Wells Road Intermediate School,2005-06,75,289.8,85.3,96
57,Greenwich School District,2,Cos Cob School,2005-06,72,251.3,61.1,77.8
57,Greenwich School District,4,Glenville School,2005-06,59,262.9,64.4,89.8
57,Greenwich School District,5,Hamilton Avenue School,2005-06,33,247.7,45.5,90.9
57,Greenwich School District,13,International School At Dundee,2005-06,57,284.5,82.5,96.5
57,Greenwich School District,3,Julian Curtiss School,2005-06,55,265.1,74.5,89.1
57,Greenwich School District,6,New Lebanon School,2005-06,34,236.9,44.1,64.7
57,Greenwich School District,7,North Mianus School,2005-06,72,267.2,72.2,87.5
57,Greenwich School District,8,North Street School,2005-06,93,269.7,74.2,96.8
57,Greenwich School District,9,Old Greenwich School,2005-06,66,271.1,75.8,92.4
57,Greenwich School District,11,Parkway School,2005-06,53,277.6,81.1,100
57,Greenwich School District,10,Riverside School,2005-06,65,306.2,90.8,98.5
58,Griswold School District,3,Griswold Elementary School,2005-06,121,257.8,60.3,87.6
59,Groton School District,18,Charles Barnum School,2005-06,38,254.3,71.1,81.6
59,Groton School District,3,Claude Chester School,2005-06,63,231.5,41.3,74.6
59,Groton School District,5,Eastern Point School,2005-06,43,262.9,74.4,86
59,Groton School District,7,Groton Heights School,2005-06,36,269.6,88.9,97.2
59,Groton School District,17,Mary Morrisson School,2005-06,43,260.5,62.8,88.4
59,Groton School District,9,Noank School,2005-06,63,258.3,74.6,85.7
59,Groton School District,12,Pleasant Valley School,2005-06,22,268.4,63.6,95.5
59,Groton School District,1,S. B. Butler School,2005-06,53,250.1,62.3,77.4
60,Guilford School District,6,A. W. Cox School,2005-06,49,275.7,77.6,89.8
60,Guilford School District,4,Calvin Leete School,2005-06,67,273.1,80.6,97
60,Guilford School District,2,Guilford Lakes School,2005-06,94,283.1,85.1,95.7
60,Guilford School District,3,Melissa Jones School,2005-06,74,290.7,86.5,95.9
62,Hamden School District,12,Bear Path School,2005-06,63,255.1,60.3,77.8
62,Hamden School District,2,Church Street School,2005-06,49,207,14.3,36.7
62,Hamden School District,3,Dunbar Hill School,2005-06,50,212.6,24,54
62,Hamden School District,4,Helen Street School,2005-06,36,207.1,22.2,47.2
62,Hamden School District,11,Ridge Hill School,2005-06,44,236.9,45.5,68.2
62,Hamden School District,1,Shepherd Glen School,2005-06,46,235.3,45.7,69.6
62,Hamden School District,10,Spring Glen School,2005-06,40,211.4,25,57.5
62,Hamden School District,14,West Woods School,2005-06,86,252.8,59.3,83.7
63,Hampton School District,1,Hampton Elementary School,2005-06,24,229.7,33.3,75
64,Hartford School District,1,Americas Choice at SAND,2005-06,45,193,17.8,31.1
64,Hartford School District,7,Asian Studies School at Dwight/Belizzi School,2005-06,81,217.8,27.2,56.8
64,Hartford School District,3,Barnard-Brown School,2005-06,58,189.1,8.6,32.8
64,Hartford School District,4,Batchelder School,2005-06,69,233.9,42,66.7
64,Hartford School District,33,Breakthrough Magnet School,2005-06,21,237,47.6,81
64,Hartford School District,6,Burns Latino Studies Academy,2005-06,79,190.1,11.4,31.6
64,Hartford School District,23,Burr School,2005-06,51,205.6,13.7,52.9
64,Hartford School District,24,Clark School,2005-06,47,204.7,14.9,44.7
64,Hartford School District,28,Dr. Ramon E. Betances Early Reading Lab School,2005-06,54,179.9,9.3,20.4
64,Hartford School District,9,Hooker School,2005-06,34,221.1,41.2,55.9
64,Hartford School District,10,Kennelly School,2005-06,73,227.6,35.6,64.4
64,Hartford School District,11,Kinsella Magnet School,2005-06,38,191.2,7.9,31.6
64,Hartford School District,8,M. D. Fox ComPACT School,2005-06,136,202.8,17.6,45.6
64,Hartford School District,16,M. L. King School,2005-06,91,195.8,14.3,36.3
64,Hartford School District,12,McDonough School,2005-06,69,215.2,29,55.1
64,Hartford School District,19,Milner Core Knowledge School,2005-06,49,172.6,4.1,16.3
64,Hartford School District,32,Moylan School,2005-06,75,198.7,10.7,36
64,Hartford School District,14,Naylor School,2005-06,61,201.9,18,41
64,Hartford School District,20,Noah Webster Micro Society School,2005-06,68,211.6,16.2,50
64,Hartford School District,15,Parkville Community School,2005-06,65,235.8,41.5,73.8
64,Hartford School District,30,Sanchez School,2005-06,54,203.6,20.4,44.4
64,Hartford School District,17,Sarah J. Rawson Elementary School,2005-06,37,213.1,27,56.8
64,Hartford School District,26,Simpson-Waverly School,2005-06,42,195.5,9.5,38.1
64,Hartford School District,25,STEM Magnet School at Annie-Fisher School,2005-06,73,200.1,16.4,41.1
64,Hartford School District,18,Twain School,2005-06,40,200.9,15,42.5
64,Hartford School District,21,West Middle School,2005-06,82,215,26.8,57.3
64,Hartford School District,22,Wish School,2005-06,56,218.8,25,57.1
65,Hartland School District,1,Hartland School,2005-06,21,268.9,76.2,100
67,Hebron School District,1,Hebron Elementary School,2005-06,172,272.4,77.3,92.4
277,Highville Mustard Seed Charter School District,1,Highville Mustard Seed Charter School,2005-06,20,276.3,90,95
264,Integrated Day Charter School District,1,Integrated Day Charter School,2005-06,32,224.3,37.5,65.6
261,Jumoke Academy District,1,Jumoke Academy,2005-06,41,241.6,43.9,85.4
68,Kent School District,1,Kent Center School,2005-06,27,256.6,66.7,77.8
69,Killingly School District,1,Killingly Central School,2005-06,76,260.8,68.4,90.8
69,Killingly School District,3,Killingly Memorial School,2005-06,99,240.5,45.5,79.8
245,Learn,1,Multicultural Magnet School,2005-06,88,227.7,40.9,61.4
71,Lebanon School District,1,Lebanon Elementary School,2005-06,97,249.3,53.6,83.5
72,Ledyard School District,4,Gallup Hill School,2005-06,55,245.2,56.4,74.5
72,Ledyard School District,3,Juliet W. Long School,2005-06,91,257.9,61.5,92.3
72,Ledyard School District,1,Ledyard Center School,2005-06,74,248.5,56.8,83.8
73,Lisbon School District,1,Lisbon Central School,2005-06,65,251.2,56.9,83.1
74,Litchfield School District,2,Center School,2005-06,82,246.8,54.9,78
76,Madison School District,2,Island Avenue Elementary School,2005-06,92,278.2,79.3,92.4
76,Madison School District,1,J. Milton Jeffrey Elementary School,2005-06,104,259.1,64.4,84.6
76,Madison School District,3,Kathleen H. Ryerson Elementary School,2005-06,99,278.8,80.8,94.9
77,Manchester School District,1,Bowers School,2005-06,66,233.6,42.4,66.7
77,Manchester School District,3,Buckley School,2005-06,42,280.2,81,95.2
77,Manchester School District,4,Highland Park School,2005-06,42,255.7,64.3,85.7
77,Manchester School District,6,Keeney School,2005-06,68,246.9,57.4,76.5
77,Manchester School District,16,Martin School,2005-06,37,271.1,75.7,94.6
77,Manchester School District,9,Nathan Hale School,2005-06,48,224.2,35.4,58.3
77,Manchester School District,10,Robertson School,2005-06,56,233.9,46.4,69.6
77,Manchester School District,12,Verplanck School,2005-06,39,247.4,46.2,87.2
77,Manchester School District,13,Waddell School,2005-06,59,223.3,33.9,66.1
77,Manchester School District,14,Washington School,2005-06,55,225.7,36.4,65.5
78,Mansfield School District,4,Annie E. Vinton School,2005-06,43,262.3,72.1,86
78,Mansfield School District,2,Dorothy C. Goodwin School,2005-06,41,278.2,80.5,87.8
78,Mansfield School District,5,Southeast Elementary School,2005-06,47,273.8,72.3,89.4
79,Marlborough School District,1,Elmer Thienes-Mary Hall Elementary School,2005-06,86,271,76.7,91.9
80,Meriden School District,1,Benjamin Franklin School,2005-06,66,211.1,21.2,56.1
80,Meriden School District,11,Casimir Pulaski School,2005-06,140,216.1,26.4,55.7
80,Meriden School District,3,Hanover School,2005-06,83,221.2,31.3,61.4
80,Meriden School District,4,Israel Putnam School,2005-06,114,214.1,29.8,58.8
80,Meriden School District,5,John Barry School,2005-06,106,198.1,15.1,42.5
80,Meriden School District,7,Nathan Hale School,2005-06,119,215.8,31.1,55.5
80,Meriden School District,8,Roger Sherman School,2005-06,90,207.1,21.1,45.6
80,Meriden School District,10,Thomas Hooker School,2005-06,56,227.4,35.7,71.4
83,Middletown School District,2,Bielefield School,2005-06,52,230.7,46.2,73.1
83,Middletown School District,5,Farm Hill School,2005-06,49,242.9,46.9,73.5
83,Middletown School District,13,Lawrence School,2005-06,37,230,48.6,78.4
83,Middletown School District,9,MacDonough School,2005-06,42,215.7,26.2,47.6
83,Middletown School District,12,Moody School,2005-06,58,244.3,53.4,69
83,Middletown School District,11,Snow School,2005-06,48,253.6,62.5,87.5
83,Middletown School District,1,Spencer School,2005-06,57,236.2,50.9,71.9
83,Middletown School District,14,Wesley School,2005-06,52,244.2,57.7,76.9
84,Milford School District,1,Calf Pen Meadow School,2005-06,61,260.7,77,93.4
84,Milford School District,19,J. F. Kennedy School,2005-06,66,251.9,59.1,81.8
84,Milford School District,16,Live Oaks School,2005-06,59,273.5,81.4,98.3
84,Milford School District,17,Mathewson School,2005-06,86,276.9,82.6,96.5
84,Milford School District,7,Meadowside School,2005-06,63,257.2,66.7,88.9
84,Milford School District,8,Orange Avenue School,2005-06,73,268,74,94.5
84,Milford School District,18,Orchard Hills School,2005-06,67,261.1,76.1,88.1
84,Milford School District,10,Pumpkin Delight School,2005-06,35,260.1,65.7,85.7
84,Milford School District,14,Simon Lake School,2005-06,51,256.3,66.7,90.2
85,Monroe School District,5,Fawn Hollow Elementary School,2005-06,138,271.6,75.4,93.5
85,Monroe School District,1,Monroe Elementary School,2005-06,71,271.8,81.7,93
85,Monroe School District,3,Stepney Elementary School,2005-06,117,281.4,87.2,95.7
86,Montville School District,7,Dr. Charles E. Murphy School,2005-06,74,256.8,70.3,90.5
86,Montville School District,1,Mohegan School,2005-06,50,284.6,86,94
86,Montville School District,5,Oakdale School,2005-06,68,268.7,77.9,94.1
88,Naugatuck School District,8,Andrew Avenue School,2005-06,52,230.2,40.4,67.3
88,Naugatuck School District,1,Central Avenue School,2005-06,74,220.2,29.7,62.2
88,Naugatuck School District,5,Hop Brook Elementary School,2005-06,65,222.6,36.9,53.8
88,Naugatuck School District,3,Maple Hill School,2005-06,75,224.1,33.3,64
88,Naugatuck School District,6,Salem School,2005-06,63,248.5,60.3,79.4
88,Naugatuck School District,7,Western School,2005-06,61,219.2,32.8,54.1
280,"New Beginnings Inc., Family Academy District",1,"New Beginnings Inc., Family Academy",2005-06,39,208.7,17.9,61.5
89,New Britain School District,3,Chamberlain School,2005-06,77,221.1,31.2,62.3
89,New Britain School District,11,Diloreto Magnet School,2005-06,105,219.8,32.4,56.2
89,New Britain School District,5,Gaffney School,2005-06,69,218.3,31.9,52.2
89,New Britain School District,6,Holmes School,2005-06,73,196.4,16.4,38.4
89,New Britain School District,7,Jefferson School,2005-06,71,212.2,23.9,54.9
89,New Britain School District,8,Lincoln School,2005-06,80,182.2,13.8,23.8
89,New Britain School District,9,Northend School,2005-06,25,194.5,16,36
89,New Britain School District,12,Smalley Academy,2005-06,85,224.9,40,61.2
89,New Britain School District,13,Smith School,2005-06,107,207.9,26.2,52.3
89,New Britain School District,15,Vance School,2005-06,73,229.8,41.1,65.8
90,New Canaan School District,4,East School,2005-06,114,282.5,86.8,93.9
90,New Canaan School District,2,South School,2005-06,97,287.8,87.6,96.9
90,New Canaan School District,3,West School,2005-06,103,276.2,81.6,93.2
91,New Fairfield School District,2,Meeting House Hill School,2005-06,249,244.5,54.6,83.1
92,New Hartford School District,3,Ann Antolini School,2005-06,76,288,84.2,96.1
93,New Haven School District,2,Barnard Environmental Magnet School,2005-06,43,217,20.9,58.1
93,New Haven School District,3,Beecher School,2005-06,59,216.7,25.4,55.9
93,New Haven School District,18,Benjamin Jepson Magnet School,2005-06,39,223.2,38.5,56.4
93,New Haven School District,43,Bishop Woods School,2005-06,41,242.9,51.2,73.2
93,New Haven School District,48,Celentano School,2005-06,39,201.4,10.3,43.6
93,New Haven School District,41,Christopher Columbus Academy,2005-06,84,202.6,11.9,47.6
93,New Haven School District,42,Clemente Leadership Academy,2005-06,42,204.2,14.3,42.9
93,New Haven School District,6,Clinton Avenue School,2005-06,98,192.8,11.2,37.8
93,New Haven School District,31,Conte/West Hills Magnet School,2005-06,68,232.3,35.3,75
93,New Haven School District,9,Davis 21st Century Magnet Elementary School,2005-06,70,223.5,20,74.3
93,New Haven School District,46,East Rock Community Magnet School,2005-06,69,226.7,37.7,63.8
93,New Haven School District,12,Edgewood School,2005-06,49,255.9,65.3,83.7
93,New Haven School District,16,Fair Haven School,2005-06,NA,NA,NA,NA
93,New Haven School District,7,Hill Central Music Academy,2005-06,50,203.5,22,40
93,New Haven School District,8,John S. Martinez School,2005-06,78,226.1,28.2,74.4
93,New Haven School District,4,Katherine Brennan School,2005-06,61,188.2,14.8,39.3
93,New Haven School District,30,King/Robinson Magnet School,2005-06,34,205.3,14.7,50
93,New Haven School District,20,Lincoln-Bassett School,2005-06,56,224.9,32.1,62.5
93,New Haven School District,49,Microsociety Magnet School,2005-06,24,226.8,37.5,75
93,New Haven School District,14,Nathan Hale School,2005-06,52,235.8,44.2,78.8
93,New Haven School District,23,Prince School,2005-06,69,224.6,37.7,62.3
93,New Haven School District,10,Ross/Woodward School,2005-06,91,206,20.9,52.7
93,New Haven School District,11,Timothy Dwight School,2005-06,70,218.6,24.3,60
93,New Haven School District,29,Truman School,2005-06,70,205.9,14.3,52.9
93,New Haven School District,25,"Vincent E. Mauro Elementary Math, Science and Technology Magnet School",2005-06,68,229.5,36.8,73.5
93,New Haven School District,32,Wexler/Grant Community School,2005-06,47,218.7,29.8,59.6
93,New Haven School District,38,Worthington Hooker School,2005-06,38,266,76.3,86.8
95,New London School District,1,Edgerton School,2005-06,55,200.8,12.7,38.2
95,New London School District,2,Harbor School,2005-06,49,231.6,32.7,71.4
95,New London School District,3,Jennings School,2005-06,38,215.8,21.1,60.5
95,New London School District,9,Nathan Hale School,2005-06,50,211.9,26,50
95,New London School District,8,Winthrop School,2005-06,48,232.3,45.8,66.7
96,New Milford School District,5,Hill And Plain School,2005-06,105,268.2,67.6,84.8
96,New Milford School District,7,John Pettibone School,2005-06,123,264.2,71.5,85.4
96,New Milford School District,8,Northville Elementary School,2005-06,140,244.7,52.9,80
94,Newington School District,6,Anna Reynolds School,2005-06,103,246.4,55.3,76.7
94,Newington School District,2,Elizabeth Green School,2005-06,53,267.6,73.6,88.7
